NUI,Date,Value
182376,'2022-DEC',1 [1-PREDIO NO EXISTE]
182394,'2022-DEC',MAL REPORTADO EN TC2
182422,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
182486,'2022-DEC',MAL REPORTADO EN TC2
182554,'2022-DEC',16 [16-MEDIDOR DANADO]
182596,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
182714,'2022-DEC',99 [99-LECTURA CONFIRMADA]
182748,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
182832,'2022-DEC',MAL REPORTADO EN TC2
182844,'2022-DEC',99 [99-LECTURA CONFIRMADA]
182892,'2022-DEC',13 [13-MEDIDOR VOLTEADO O DESCOLG]
183034,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
183036,'2022-DEC',MAL REPORTADO EN TC2
183064,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
183098,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
183144,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183156,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183244,'2022-DEC',PARA REVISION
183250,'2022-DEC',MAL REPORTADO EN TC2
183324,'2022-DEC',MAL REPORTADO EN TC2
183416,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
183484,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
183492,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183532,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183544,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183550,'2022-DEC',MAL REPORTADO EN TC2
183714,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
183776,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183778,'2022-DEC',MAL REPORTADO EN TC2
183854,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
183860,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
183938,'2022-DEC',99 [99-LECTURA CONFIRMADA]
183982,'2022-DEC',99 [99-LECTURA CONFIRMADA]
184070,'2022-DEC',99 [99-LECTURA CONFIRMADA]
184758,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
184792,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
184972,'2022-DEC',MAL REPORTADO EN TC2
184982,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185030,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185066,'2022-DEC',MAL REPORTADO EN TC2
185096,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185108,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185118,'2022-DEC',MAL REPORTADO EN TC2
185126,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185128,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
185170,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
185232,'2022-DEC',99 [99-LECTURA CONFIRMADA]
185262,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185308,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185322,'2022-DEC',MAL REPORTADO EN TC2
185424,'2022-DEC',MAL REPORTADO EN TC2
185478,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185614,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185628,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185654,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185656,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185674,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
185786,'2022-DEC',MAL REPORTADO EN TC2
185862,'2022-DEC',6 [6-PREDIO DESOCUPADO CON LECTU]
185864,'2022-DEC',6 [6-PREDIO DESOCUPADO CON LECTU]
185910,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
186768,'2022-DEC',19 [19-REGISTRADOR NO VISIBLE]
187148,'2022-DEC',19 [19-REGISTRADOR NO VISIBLE]
187588,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
187670,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
187938,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
187942,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
187944,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
187994,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
187998,'2022-DEC',16 [16-MEDIDOR DANADO]
189054,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
190368,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
190436,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
190448,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
190490,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
190500,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
190592,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
190652,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
190686,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
190696,'2022-DEC',MAL REPORTADO EN TC2
190866,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
190878,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
190948,'2022-DEC',MAL REPORTADO EN TC2
190976,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
190982,'2022-DEC',MAL REPORTADO EN TC2
191036,'2022-DEC',99 [99-LECTURA CONFIRMADA]
191064,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
191068,'2022-DEC',99 [99-LECTURA CONFIRMADA]
191212,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
191362,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
191966,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
191998,'2022-DEC',6 [6-PREDIO DESOCUPADO CON LECTU]
192024,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
192028,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
192064,'2022-DEC',MAL REPORTADO EN TC2
194692,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196712,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196730,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196750,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
196820,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196824,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196882,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196884,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
196886,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
197210,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
198062,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
200020,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
200312,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
200318,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
200702,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
200884,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
201084,'2022-DEC',PARA REVISION
201314,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
201388,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
201392,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
201706,'2022-DEC',MAL REPORTADO EN TC2
201862,'2022-DEC',MAL REPORTADO EN TC2
202004,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
202168,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
202170,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
202314,'2022-DEC',MAL REPORTADO EN TC2
202578,'2022-DEC',PARA REVISION
203694,'2022-DEC',MAL REPORTADO EN TC2
203852,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
203856,'2022-DEC',16 [16-MEDIDOR DANADO]
204198,'2022-DEC',MAL REPORTADO EN TC2
204228,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
204230,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
204236,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
204238,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
204294,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
204674,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
204678,'2022-DEC',9 [9-DOBLE MATRICULA CON CEDENAR]
205090,'2022-DEC',16 [16-MEDIDOR DANADO]
205130,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205258,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
205264,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205266,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205584,'2022-DEC',MAL REPORTADO EN TC2
205684,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
205722,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
205856,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
205992,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
206404,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
206610,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
206682,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
206950,'2022-DEC',PARA REVISION
207094,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
207308,'2022-DEC',PARA REVISION
207700,'2022-DEC',MAL REPORTADO EN TC2
208148,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
209682,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209720,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
209854,'2022-DEC',MAL REPORTADO EN TC2
209890,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
209896,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
210036,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
210038,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
210120,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
210478,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
210520,'2022-DEC',MAL REPORTADO EN TC2
210710,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
210764,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
210766,'2022-DEC',23 [23-SERV SUSPENDIDO CON MEDIDO]
210774,'2022-DEC',PARA REVISION
211546,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
213536,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
219222,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
221100,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
221528,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
221604,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
222512,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
223102,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
223744,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
224026,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
224152,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
224576,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
224784,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
225062,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
225158,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
225226,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
225322,'2022-DEC',1 [1-PREDIO NO EXISTE]
225336,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
225476,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
225506,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
226294,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
226352,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
226376,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
226388,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
226972,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
226978,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
228702,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
230452,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
230502,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
230714,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
231130,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
232298,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
232302,'2022-DEC',PARA REVISION
232324,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
232348,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
232690,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
233522,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
234562,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
235070,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
235078,'2022-DEC',6 [6-PREDIO DESOCUPADO CON LECTU]
235654,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
235658,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
235660,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
235738,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
235934,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
235936,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
236000,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
236044,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
236054,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
236060,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
236062,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
309634,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
311166,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
311198,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
312962,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
318006,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
318454,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
322032,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
322582,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
322654,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
326952,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
331222,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
332482,'2022-DEC',9 [9-DOBLE MATRICULA CON CEDENAR]
332672,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
332852,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
332892,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
333624,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
333730,'2022-DEC',MAL REPORTADO EN TC2
333796,'2022-DEC',16 [16-MEDIDOR DANADO]
339410,'2022-DEC',MAL REPORTADO EN TC2
339610,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
339874,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
339964,'2022-DEC',MAL REPORTADO EN TC2
342938,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
344154,'2022-DEC',PARA REVISION
344294,'2022-DEC',MAL REPORTADO EN TC2
344300,'2022-DEC',MAL REPORTADO EN TC2
344438,'2022-DEC',PARA REVISION
363782,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
363996,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
364152,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
365114,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
365418,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
365528,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
365872,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
365898,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
366072,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
366728,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
370100,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
370312,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
371176,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
374122,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
376372,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
377704,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
377854,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
378136,'2022-DEC',10 [10-MEDIDOR INEXISTENTE O DESC]
386760,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
397360,'2022-DEC',99 [99-LECTURA CONFIRMADA]
398756,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
399924,'2022-DEC',MAL REPORTADO EN TC2
400018,'2022-DEC',PARA REVISION
400206,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
403096,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
403996,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
404378,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
404600,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
405184,'2022-DEC',11 [11-MEDIDOR NO REGISTRADO]
405586,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
405912,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
410798,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
411084,'2022-DEC',99 [99-LECTURA CONFIRMADA]
411342,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
413074,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
414002,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
414234,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
415364,'2022-DEC',32 [32-NO HAY ACCESO AL MEDIDOR]
415516,'2022-DEC',MAL REPORTADO EN TC2
416656,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
418910,'2022-DEC',PARA REVISION
419698,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
419704,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
419728,'2022-DEC',MAL REPORTADO EN TC2
419800,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
424142,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
425080,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
425082,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
425368,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
425582,'2022-DEC',MAL REPORTADO EN TC2
427922,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
429906,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
430426,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
431570,'2022-DEC',9 [9-DOBLE MATRICULA CON CEDENAR]
432626,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
432650,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
433346,'2022-DEC',PARA REVISION
434068,'2022-DEC',99 [99-LECTURA CONFIRMADA]
434538,'2022-DEC',MAL REPORTADO EN TC2
435874,'2022-DEC',MAL REPORTADO EN TC2
435888,'2022-DEC',99 [99-LECTURA CONFIRMADA]
437278,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
437280,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
437296,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
437298,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
437620,'2022-DEC',PARA REVISION
437744,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
438474,'2022-DEC',19 [19-REGISTRADOR NO VISIBLE]
438924,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
439016,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
439200,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
439274,'2022-DEC',MAL REPORTADO EN TC2
439276,'2022-DEC',PARA REVISION
439890,'2022-DEC',MAL REPORTADO EN TC2
439984,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
442744,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
443262,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
443840,'2022-DEC',PARA REVISION
444664,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
445776,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
446186,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
446220,'2022-DEC',MAL REPORTADO EN TC2
446246,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
446660,'2022-DEC',16 [16-MEDIDOR DANADO]
448466,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
449220,'2022-DEC',1 [1-PREDIO NO EXISTE]
449334,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
449496,'2022-DEC',MAL REPORTADO EN TC2
449566,'2022-DEC',99 [99-LECTURA CONFIRMADA]
449592,'2022-DEC',MAL REPORTADO EN TC2
449594,'2022-DEC',MAL REPORTADO EN TC2
450484,'2022-DEC',MAL REPORTADO EN TC2
450488,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
450510,'2022-DEC',16 [16-MEDIDOR DANADO]
450578,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
450602,'2022-DEC',99 [99-LECTURA CONFIRMADA]
450672,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
452224,'2022-DEC',MAL REPORTADO EN TC2
452698,'2022-DEC',MAL REPORTADO EN TC2
453518,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
455006,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
455008,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
455762,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
456730,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
458176,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
458268,'2022-DEC',99 [99-LECTURA CONFIRMADA]
458600,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
458736,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
459188,'2022-DEC',MAL REPORTADO EN TC2
459192,'2022-DEC',99 [99-LECTURA CONFIRMADA]
459208,'2022-DEC',MAL REPORTADO EN TC2
459218,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
460298,'2022-DEC',MAL REPORTADO EN TC2
461080,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
462106,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
462596,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
462600,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
464332,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
464366,'2022-DEC',PARA REVISION
464456,'2022-DEC',99 [99-LECTURA CONFIRMADA]
464472,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
470486,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
472064,'2022-DEC',1 [1-PREDIO NO EXISTE]
473942,'2022-DEC',99 [99-LECTURA CONFIRMADA]
476562,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
476566,'2022-DEC',10 [10-MEDIDOR INEXISTENTE O DESC]
476572,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
476702,'2022-DEC',1 [1-PREDIO NO EXISTE]
477196,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
478060,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
500673,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
500679,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
505618,'2022-DEC',16 [16-MEDIDOR DANADO]
511532,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
512470,'2022-DEC',MAL REPORTADO EN TC2
512550,'2022-DEC',MAL REPORTADO EN TC2
513034,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
513377,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
513391,'2022-DEC',MAL REPORTADO EN TC2
513521,'2022-DEC',MAL REPORTADO EN TC2
515293,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
525128,'2022-DEC',MAL REPORTADO EN TC2
527304,'2022-DEC',PARA REVISION
527370,'2022-DEC',MAL REPORTADO EN TC2
527548,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
527572,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
529381,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
529397,'2022-DEC',8 [8-PREDIO DESOCUPADO SIN LECTU]
529967,'2022-DEC',MAL REPORTADO EN TC2
530021,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
530049,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
530085,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
531587,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
531595,'2022-DEC',99 [99-LECTURA CONFIRMADA]
532635,'2022-DEC',MAL REPORTADO EN TC2
532667,'2022-DEC',MAL REPORTADO EN TC2
532705,'2022-DEC',99 [99-LECTURA CONFIRMADA]
532725,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
532757,'2022-DEC',PARA REVISION
532787,'2022-DEC',99 [99-LECTURA CONFIRMADA]
532795,'2022-DEC',4 [4-PREDIO - DEMOLIDO O ABAND]
532805,'2022-DEC',99 [99-LECTURA CONFIRMADA]
532821,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
532829,'2022-DEC',PARA REVISION
532887,'2022-DEC',PARA REVISION
532891,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
532949,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
533003,'2022-DEC',MAL REPORTADO EN TC2
533427,'2022-DEC',21 [21-MEDIDOR DESCONECT SIN SERV]
534017,'2022-DEC',MAL REPORTADO EN TC2
534149,'2022-DEC',MAL REPORTADO EN TC2
534473,'2022-DEC',MAL REPORTADO EN TC2
534561,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
534585,'2022-DEC',SIN DESVIACION SIGNIFICATIVA
534923,'2022-DEC',24 [24-SERV SUSPENDIDO SIN MEDIDO]
