NUI;year;mes;Value;ValueNum
1114508;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1116792;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116807;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116811;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116822;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116826;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116832;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116893;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117095;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117099;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117106;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117114;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117116;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117125;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117153;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117179;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1119164;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1120472;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1121319;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1122021;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1122642;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1123773;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1124721;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1124742;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1126513;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1128891;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1131899;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1131900;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1134328;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1141878;2022;NOV;18 [18-DISPLAY APAGADO O DESPROGRA];18
1142787;2022;NOV;16 [16-MEDIDOR DANADO];16
1153281;2022;NOV;16 [16-MEDIDOR DANADO];16
1153374;2022;NOV;11 [11-MEDIDOR NO REGISTRADO];11
1154066;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1155629;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1155755;2022;NOV;7 [7-EXTREMADAMENTE ALTO];7
1157401;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1158000;2022;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1161652;2022;NOV;7 [7-EXTREMADAMENTE ALTO];7
1163568;2022;NOV;18 [18-DISPLAY APAGADO O DESPROGRA];18
1166113;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1168533;2022;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1170345;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1172886;2022;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1172936;2022;NOV;16 [16-MEDIDOR DANADO];16
1173137;2022;NOV;16 [16-MEDIDOR DANADO];16
1173665;2022;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1175077;2022;NOV;16 [16-MEDIDOR DANADO];16
1175604;2022;NOV;16 [16-MEDIDOR DANADO];16
1178210;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1183566;2022;NOV;11 [11-MEDIDOR NO REGISTRADO];11
1189782;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1199073;2022;NOV;16 [16-MEDIDOR DANADO];16
1199393;2022;NOV;16 [16-MEDIDOR DANADO];16
1203155;2022;NOV;16 [16-MEDIDOR DANADO];16
1203463;2022;NOV;16 [16-MEDIDOR DANADO];16
1205998;2022;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1206597;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1207647;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1208552;2022;NOV;19 [19-REGISTRADOR NO VISIBLE];19
1209172;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1211110;2022;NOV;16 [16-MEDIDOR DANADO];16
1212855;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1217660;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1217678;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1220304;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1222178;2022;NOV;18 [18-DISPLAY APAGADO O DESPROGRA];18
1226310;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1228643;2022;NOV;16 [16-MEDIDOR DANADO];16
1229667;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1230825;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1232102;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1232519;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1233750;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1237099;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1238850;2022;NOV;16 [16-MEDIDOR DANADO];16
1239370;2022;NOV;16 [16-MEDIDOR DANADO];16
1239763;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1241384;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1241484;2022;NOV;16 [16-MEDIDOR DANADO];16
1241628;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1242172;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1243862;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1245073;2022;NOV;16 [16-MEDIDOR DANADO];16
1246657;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
1246668;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1250246;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
1263925;2022;NOV;10 [10-MEDIDOR INEXISTENTE O DESC];10
1265727;2022;NOV;16 [16-MEDIDOR DANADO];16
1268042;2022;NOV;16 [16-MEDIDOR DANADO];16
1268059;2022;NOV;18 [18-DISPLAY APAGADO O DESPROGRA];18
8517041;2022;NOV;16 [16-MEDIDOR DANADO];16
8518333;2022;NOV;16 [16-MEDIDOR DANADO];16
8521353;2022;NOV;16 [16-MEDIDOR DANADO];16
8523903;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8529564;2022;NOV;16 [16-MEDIDOR DANADO];16
8531502;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8532630;2022;NOV;16 [16-MEDIDOR DANADO];16
8532699;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8533012;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8538515;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8539584;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8539989;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8540289;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8545599;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8546529;2022;NOV;38 [38-ORDEN MAL UBICADO];38
8546530;2022;NOV;38 [38-ORDEN MAL UBICADO];38
8546531;2022;NOV;38 [38-ORDEN MAL UBICADO];38
8547967;2022;NOV;18 [18-DISPLAY APAGADO O DESPROGRA];18
8551399;2022;NOV;38 [38-ORDEN MAL UBICADO];38
8552438;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8552598;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8552803;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8553801;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8554338;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8554648;2022;NOV;32 [32-NO HAY ACCESO AL MEDIDOR];32
8554656;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8555389;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8555848;2022;NOV;38 [38-ORDEN MAL UBICADO];38
8556271;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8556623;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8556884;2022;NOV;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557530;2022;NOV;38 [38-ORDEN MAL UBICADO];38
100096;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
100152;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
100978;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
101406;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
101490;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
101668;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
101684;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
105026;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
107350;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
108754;2022;DEC;11 [11-MEDIDOR NO REGISTRADO];11
108882;2022;DEC;16 [16-MEDIDOR DANADO];16
109150;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
109166;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
109294;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
110422;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
112486;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
113228;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
113230;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
113444;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
118868;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
118880;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
119226;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
125824;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
126510;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
138694;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
149162;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
150982;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
151414;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
151736;2022;DEC;16 [16-MEDIDOR DANADO];16
157576;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
157776;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
158532;2022;DEC;16 [16-MEDIDOR DANADO];16
159732;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
159754;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
159768;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
159774;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
159938;2022;DEC;7 [7-EXTREMADAMENTE ALTO];7
161980;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
162010;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
162126;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
169638;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
181494;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
181716;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
182270;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
182422;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
182554;2022;DEC;16 [16-MEDIDOR DANADO];16
182596;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
182748;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
182892;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
183098;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
183484;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
183714;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
183854;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
183860;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
185128;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
185170;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
186768;2022;DEC;19 [19-REGISTRADOR NO VISIBLE];19
187148;2022;DEC;19 [19-REGISTRADOR NO VISIBLE];19
187588;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
187670;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
187998;2022;DEC;16 [16-MEDIDOR DANADO];16
190436;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
190652;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
190686;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
190866;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
190976;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
196750;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
202170;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
203852;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
203856;2022;DEC;16 [16-MEDIDOR DANADO];16
205090;2022;DEC;16 [16-MEDIDOR DANADO];16
205258;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
205992;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
206404;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
206610;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210036;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210038;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
210478;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
211546;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
221100;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
312962;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
333796;2022;DEC;16 [16-MEDIDOR DANADO];16
339610;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
364152;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
377854;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
378136;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
398756;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
400206;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
405184;2022;DEC;11 [11-MEDIDOR NO REGISTRADO];11
414234;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
415364;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
425368;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
438474;2022;DEC;19 [19-REGISTRADOR NO VISIBLE];19
439200;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
439984;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
446660;2022;DEC;16 [16-MEDIDOR DANADO];16
450510;2022;DEC;16 [16-MEDIDOR DANADO];16
453518;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
458176;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
476566;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
500679;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
505618;2022;DEC;16 [16-MEDIDOR DANADO];16
513377;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
530049;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
532891;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
552354;2022;DEC;16 [16-MEDIDOR DANADO];16
557199;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
559942;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
568024;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
573585;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
599681;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
604945;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
611547;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
621518;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
629357;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
632940;2022;DEC;16 [16-MEDIDOR DANADO];16
634778;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
642429;2022;DEC;16 [16-MEDIDOR DANADO];16
642472;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1002868;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1003413;2022;DEC;33 [33-DOBLE MATRIC CON OTRO COMER];33
1004220;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1006990;2022;DEC;16 [16-MEDIDOR DANADO];16
1007152;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
1009259;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1011547;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1020858;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1023271;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026895;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1028523;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1031883;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1033959;2022;DEC;16 [16-MEDIDOR DANADO];16
1035345;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1037622;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1042658;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1042939;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1044565;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
1050251;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1050744;2022;DEC;19 [19-REGISTRADOR NO VISIBLE];19
1051571;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053113;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1067361;2022;DEC;16 [16-MEDIDOR DANADO];16
1068726;2022;DEC;37 [37-SIN SELLOS EN TAPA BORNERA];37
1069129;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1069494;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1070468;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1071416;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1075727;2022;DEC;16 [16-MEDIDOR DANADO];16
1080953;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083777;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1085463;2022;DEC;16 [16-MEDIDOR DANADO];16
1086533;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1087046;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1087249;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1093422;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1096146;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097336;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1103366;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1103562;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1108813;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111044;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112916;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1115088;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1115939;2022;DEC;16 [16-MEDIDOR DANADO];16
1122021;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1124742;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1131577;2022;DEC;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1132805;2022;DEC;18 [18-DISPLAY APAGADO O DESPROGRA];18
1137053;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1148484;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1152609;2022;DEC;16 [16-MEDIDOR DANADO];16
1155755;2022;DEC;7 [7-EXTREMADAMENTE ALTO];7
1159345;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
1174036;2022;DEC;16 [16-MEDIDOR DANADO];16
1176430;2022;DEC;16 [16-MEDIDOR DANADO];16
1183166;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1185283;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1192714;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1192770;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1207614;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1207647;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1209172;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1209706;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
1221878;2022;DEC;18 [18-DISPLAY APAGADO O DESPROGRA];18
1229083;2022;DEC;16 [16-MEDIDOR DANADO];16
1229246;2022;DEC;7 [7-EXTREMADAMENTE ALTO];7
1229667;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1234677;2022;DEC;18 [18-DISPLAY APAGADO O DESPROGRA];18
1237099;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1241622;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1246444;2022;DEC;16 [16-MEDIDOR DANADO];16
1250264;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
1251539;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
1266905;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8532093;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8537951;2022;DEC;10 [10-MEDIDOR INEXISTENTE O DESC];10
8539989;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
8548879;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8551763;2022;DEC;16 [16-MEDIDOR DANADO];16
8552598;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8555513;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8556377;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8556623;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557587;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557589;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8557885;2022;DEC;38 [38-ORDEN MAL UBICADO];38
8557902;2022;DEC;21 [21-MEDIDOR DESCONECT SIN SERV];21
8558073;2022;DEC;32 [32-NO HAY ACCESO AL MEDIDOR];32
8558265;2022;DEC;38 [38-ORDEN MAL UBICADO];38
100096;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
100152;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
100740;2023;JAN;16 [16-MEDIDOR DANADO];16
100978;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
101212;2023;JAN;16 [16-MEDIDOR DANADO];16
101406;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
101490;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
101668;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
101670;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
101684;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
102192;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
105966;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
108882;2023;JAN;16 [16-MEDIDOR DANADO];16
109150;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
109166;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
109294;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
109822;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
111494;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
113032;2023;JAN;16 [16-MEDIDOR DANADO];16
113228;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
113230;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
113444;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
114194;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
114204;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
114734;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
115030;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
115042;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
115056;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
115064;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
117078;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
117900;2023;JAN;10 [10-MEDIDOR INEXISTENTE O DESC];10
118868;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
118880;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
123064;2023;JAN;10 [10-MEDIDOR INEXISTENTE O DESC];10
126148;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
126188;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
126508;2023;JAN;16 [16-MEDIDOR DANADO];16
127754;2023;JAN;19 [19-REGISTRADOR NO VISIBLE];19
133068;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
137450;2023;JAN;16 [16-MEDIDOR DANADO];16
149162;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
150982;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
153232;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
157576;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
160600;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
160818;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
160826;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
161980;2023;JAN;21 [21-MEDIDOR DESCONECT SIN SERV];21
